ID,Product_Type,Category,Local_Status,Printify_Product_ID,eBay_Item_ID,eBay_Item_URL,eBay_Title,eBay_Price,Latest_eBay_Views_30_Days,Latest_eBay_General_Status,Latest_eBay_Priority_Status,Etsy_Planned,Etsy_Title,Etsy_Launch_Status,Production_Path,Cover_Path,Gallery_Ready,Image_Note_Ready,Action_Bucket
Sticker-Zen-0049,Sticker,Zen,Retired_Replaced,69f23a2fa7777da1970fe60d,406902713267,https://www.ebay.com/itm/406902713267,Sleeping Dragon Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor Laptop,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0049_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0049_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0050,Sticker,Zen,Retired_Replaced,69f23a99c326d7da170bfe8d,406902886081,https://www.ebay.com/itm/406902886081,Translucent Jade Dragon Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0050_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0050_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0051,Sticker,Zen,Retired_Replaced,69f23b5ce64c9f31b70f415b,406902889638,https://www.ebay.com/itm/406902889638,Kintsugi Gold Dragon Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0051_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0051_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0052,Sticker,Zen,Retired_Replaced,69f23c10caeb1241880b6afe,406902896387,https://www.ebay.com/itm/406902896387,Bioluminescent Dragon 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0052_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0052_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0053,Sticker,Zen,Retired_Replaced,69f252f4357398ded80f61c9,406902900109,https://www.ebay.com/itm/406902900109,Crystalline Dragon Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor Gift,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0053_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0053_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0054,Sticker,Zen,Retired_Replaced,69f253bc357398ded80f6242,406903032635,https://www.ebay.com/itm/406903032635,Dragon Meditation Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor Gift,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0054_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0054_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0055,Sticker,Zen,Retired_Replaced,69f2547229c1d0349a00e796,406903037933,https://www.ebay.com/itm/406903037933,Quiet Desk Sticker Pack Azure Dragon Warrior 4pc 6x6 Kiss-Cut Vinyl Laptop Gift,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0055_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0055_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0056,Sticker,Zen,Retired_Replaced,69f25526ad218fe47f0cc0d3,406903041315,https://www.ebay.com/itm/406903041315,Reading Nook Vinyl Set Dragon Cherry Blossom 4pc 6x6 Kiss-Cut Vinyl Laptop Gift,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0056_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0056_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0057,Sticker,Zen,Retired_Replaced,69f255dae64c9f31b70f4ea6,406903044643,https://www.ebay.com/itm/406903044643,Wabi Sabi Journal Decals Moonlit Dragon 4pc 6x6 Kiss-Cut Vinyl Laptop Journal,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0057_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0057_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0058,Sticker,Zen,Retired_Replaced,69f259bc5f78c14a7b0a4760,406903049411,https://www.ebay.com/itm/406903049411,Smoky Jade Sticker Set Dragon Calligraphy Serene Clean 4pc 6x6 Kiss-Cut Vinyl,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0058_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0058_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0060,Sticker,Zen,Retired_Replaced,69f25a86a7777da1970ff5f3,406903249053,https://www.ebay.com/itm/406903249053,Reading Nook Vinyl Set Translucent Jade Dragon Serene Clean 4pc 6x6 Kiss-Cut,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0060_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0061,Sticker,Zen,Retired_Replaced,69f25b3ce64c9f31b70f50ed,406903249987,https://www.ebay.com/itm/406903249987,Wabi Sabi Journal Decals Kintsugi Gold Dragon Serene Calm 4pc 6x6 Kiss-Cut Gift,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0061_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0062,Sticker,Zen,Retired_Replaced,69f25bee9b469f716d0e7056,406903250891,https://www.ebay.com/itm/406903250891,Smoky Jade Sticker Set Bioluminescent Dragon 4pc 6x6 Kiss-Cut Vinyl Laptop Gift,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0062_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0063,Sticker,Zen,Retired_Replaced,69f25ca39577aaffd5066a80,406903252007,https://www.ebay.com/itm/406903252007,Crystalline Dragon Core 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,$11.99,0,Promoted,Eligible,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0063_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0063_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0066,Sticker,Zen,Retired_Replaced,69f25d56c326d7da170c0f79,406903252739,https://www.ebay.com/itm/406903252739,Golden Vein Circuitry Dragon 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0066_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0066_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0067,Sticker,Zen,Quarantined_ExternalMissing,69f25f0db0d6b88b28061022,,,Moonlit Jade Dragon 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal Desk,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0067_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0067_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0068,Sticker,Zen,Quarantined_ExternalMissing,69f25faf29c1d0349a00ecec,,,Fractal Dragon 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal Desk Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0068_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0068_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0069,Sticker,Zen,Retired_Replaced,69f26062cd8d04605103d10b,406903753067,https://www.ebay.com/itm/406903753067,Minimal Zen Dragon Guardian 4pc 6x6 Sticker Sheet Serene Mindful Clean Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0069_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0069_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0070,Sticker,Zen,Retired_Replaced,69f261185f78c14a7b0a4b29,406903757240,https://www.ebay.com/itm/406903757240,Minimal Zen Jade Phoenix Ascension 4pc 6x6 Sticker Sheet Serene Mindful Clean,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0070_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0070_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0071,Sticker,Zen,Retired_Replaced,69f261cd5269e3325904b816,406903762328,https://www.ebay.com/itm/406903762328,Zen Aesthetic Lotus Lantern Vessel 4pc 6x6 Kiss-Cut Sticker Laptop Journal Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0071_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0071_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0072,Sticker,Zen,Printify_Published_Mockups5,69f26281feceb0d66c042ce7,406911942577,https://www.ebay.com/itm/406911942577,Deep Work Sticker Set Celestial Koi Constellation 4pc 6x6 Vinyl Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0072_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0072_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0073,Sticker,Zen,Printify_Published_Mockups5,69f262db5269e3325904b893,406911955913,https://www.ebay.com/itm/406911955913,Book Nook Laptop Decals Sacred Singing Bowl Yoga Minimalist 4pc 6x6 Kiss-Cut,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0073_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0073_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0074,Sticker,Zen,Printify_Published_Mockups5,69f263729b469f716d0e7409,406911953636,https://www.ebay.com/itm/406911953636,Deep Work Sticker Set Bamboo Pagoda Relic Serene Clean 4pc 6x6 Vinyl Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0074_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0074_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0075,Sticker,Zen,Printify_Published_Mockups4,69f26426671cc7c7960b3f3d,406912077790,https://www.ebay.com/itm/406912077790,Book Nook Laptop Decals Dragon Pearl Talisman 4pc 6x6 Kiss-Cut Sticker Set Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0075_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0075_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0076,Sticker,Zen,Printify_StickerMixedGallery_Hold,69f264df357398ded80f6a3a,,,Deep Work Sticker Set Moonlit Mountain Shrine Yoga Minimalist 4pc 6x6 Vinyl,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0076_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0076_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0078,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Celestial Lotus Lantern 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0078_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0078_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0079,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Celestial Koi Ascending 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0079_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0079_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0080,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Moonstone Phoenix Talisman 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0080_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0080_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0081,Sticker,Zen,Retired_Replaced,69f26782c326d7da170c1498,406912094146,https://www.ebay.com/itm/406912094146,Deep Work Sticker Set Celestial Koi Ascension Collector 4pc 6x6 Vinyl Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0081_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0081_Ready_for_Steaming\Cover_Mockup.png,True,False,Hold
Sticker-Zen-0082,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Lotus Lantern Relic 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0082_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0082_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0083,Sticker,Zen,Printify_UI_Mockups5,69f2683ecaeb1241880b7fcb,,,Deep Work Sticker Set Phoenix Wing Fragment 4pc 6x6 Vinyl Laptop Journal Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0083_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0083_Ready_for_Steaming\Cover_Mockup.png,True,False,Stable_Draft_Publish_When_Scheduled
Sticker-Zen-0084,Sticker,Zen,Printify_UI_Mockups5,69f268f1e3d76b3758086023,,,Minimal Zen Dragon Scale Medallion 4pc 6x6 Sticker Sheet Serene Mindful Clean,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0084_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0084_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Sticker-Zen-0085,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Celestial Crane Talisman 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0085_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0085_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0086,Sticker,Zen,Printify_UI_Mockups5,69f2696f29c1d0349a00f104,,,Mindful Zen Celestial Phoenix Talisman 4pc 6x6 Vinyl Sticker Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0086_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0086_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Sticker-Zen-0087,Sticker,Zen,Printify_UI_Mockups5,69f26a02357398ded80f6c4f,,,Lotus Constellation Bloom 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0087_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0087_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Sticker-Zen-0088,Sticker,Zen,Printify_UI_Mockups5,69f27616ce81beb59a02b9e6,,,Zen Aesthetic Singing Bowl Nexus 4pc 6x6 Kiss-Cut Sticker Laptop Journal Water,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0088_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0088_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Sticker-Zen-0089,Sticker,Zen,Printify_UI_Mockups5,69f27777ce81beb59a02bab7,,,Moon Temple Pagoda 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal Desk,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0089_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0089_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Sticker-Zen-0090,Sticker,Zen,Quality_Hold_LowRes_U,,,,Zen Aesthetic Dragon Seal Medallion 4pc 6x6 Kiss-Cut Sticker Vinyl Laptop Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0090_Not_Working_LowRes\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0090_Ready_for_Steaming\Cover_Mockup.png,True,True,Hold
Sticker-Zen-0091,Sticker,Zen,Printify_UI_Mockups5,69f2786bcd8d04605103dccb,,,Incense Chalice Vessel Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0091_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0091_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Sticker-Zen-0092,Sticker,Zen,Printify_UI_Mockups5,69f279205f78c14a7b0a572e,,,Constellation Compass Rose Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0092_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0092_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Sticker-Zen-0093,Sticker,Zen,Printify_UI_Mockups5,69f279d8671cc7c7960b4a3d,,,Mindful Zen Katana Starblade Relic 4pc 6x6 Vinyl Sticker Laptop Journal Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0093_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0093_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Sticker-Zen-0094,Sticker,Zen,Printify_UI_Mockups5,69f27ac5ce81beb59a02bc4b,,,Mountain Mist Sanctuary 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0094_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0094_Ready_for_Steaming\Cover_Mockup.png,True,True,Stable_Draft_Publish_When_Scheduled
Sticker-Zen-0095,Sticker,Zen,Ready_for_Printify,,,,Prayer Wheel Mechanism 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0095_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0095_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0096,Sticker,Zen,Ready_for_Printify,,,,Celestial Koi Constellation Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0096_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0096_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0097,Sticker,Zen,Ready_for_Printify,,,,Garden Rake Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Collector Decor Laptop Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0097_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0097_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0098,Sticker,Zen,Ready_for_Printify,,,,Celestial Koi Ascension Minimal Zen 4pc 6x6 Kiss-Cut Vinyl Desk Bottle Laptop,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0098_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0098_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0099,Sticker,Zen,Ready_for_Printify,,,,Mindful Zen Lotus Bloom Mandala 4pc 6x6 Vinyl Sticker Laptop Journal Gift Decor,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0099_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0099_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0100,Sticker,Zen,Ready_for_Printify,,,,Ritual Bell Shrine Mindful Zen 4pc 6x6 Vinyl Sticker Yoga Minimalist Gift Gift,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0100_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0100_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
Sticker-Zen-0101,Sticker,Zen,Ready_for_Printify,,,,Minimal Zen Phoenix Rebirth Emblem 4pc 6x6 Sticker Sheet Serene Mindful Clean,$11.99,,,,False,,,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0101_Ready_for_Steaming\Production_Design.png,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0101_Ready_for_Steaming\Cover_Mockup.png,True,True,Ready_For_Printify_When_Network_OK
